phone,usage_this_month,usage_last_month
012-2426-2818,12679.52,9712.34
012-2426-2819,8963.85,10638.66
012-2426-2820,7316.75,8054.17
012-2426-2821,4513.88,6519.43
012-2426-2822,12181.94,9952.6
012-2426-2823,5285.2,4157.04
012-2426-2824,6130.22,4758.81
012-2426-2825,9484.4,9288.69
012-2426-2826,5107.08,5729.81
012-2426-2827,6636.88,12330.84
012-2426-2828,0,0
012-2426-2829,5730.88,10608.38
012-2426-2830,15868.04,12535.76
012-2426-2831,8397.78,8163.02
012-2426-2832,7947.24,7610.4
012-2426-2833,4976.84,5583.83
012-2426-2834,12344.93,14170.17
012-2426-2835,19272.31,16617
012-2426-2836,17492.06,15454.8
012-2426-2837,8751.85,10691.12
012-2426-2838,0,0
012-2426-2839,1411.97,1544.06
012-2426-2840,4905.53,5364.52
012-2426-2841,5174.1,3581.02
012-2426-2842,9160.73,5683.27
012-2426-2843,5832.02,9305.42
012-2426-2844,0,0
012-2426-2845,0,0
012-2426-2846,11097.96,11436.32
012-2426-2847,1196.79,5380.52
012-2426-2848,4092.46,9527.9
012-2426-2849,9995.96,4599.18
012-2426-2850,10685.86,6832.31
012-2426-2851,1491.8,3878.12
012-2426-2852,0,3086.27
012-2426-2853,7668.06,5323.82
012-2426-2854,6427.84,9845.96
012-2426-2855,5565.74,8395.49
012-2426-2856,3043.1,2663.25
012-2426-2857,11262.86,6414.39
012-2426-2858,4380.21,8559.91
012-2426-2859,4454.15,9189.03
012-2426-2860,4997.83,3830.27
012-2426-2861,0,0
012-2426-2862,0,0
012-2426-2863,0,0
012-2426-2864,12694.93,6800.94
012-2426-2865,2718.13,3375.08
012-2426-2866,0,0
012-2426-2867,0,0
012-2426-2868,0,0
012-2426-2869,4532.3,5437.34
012-2426-2870,0,0
012-2426-2871,0,0
012-2426-2872,7916.64,10898.69
012-2426-2873,0,0
012-2426-2874,5382.93,5983.42
012-2426-2875,0,0
012-2426-2876,6428.5,7574.26
012-2426-2877,0,0
012-2426-2878,0,0
012-2426-2879,699.77,7336.96
012-2426-2880,4839.9,4673.64
012-2426-2881,5503.68,4898.03
012-2426-2882,0,0
012-2426-2883,0,0
012-2426-2884,0,0
012-2426-2885,6331.51,4053.39
012-2426-2886,10568.93,17155.86
012-2426-2887,0,0
012-2426-2888,4747.54,669.5
012-2426-2889,0,0
012-2426-2890,0,0
012-2426-2891,3788.8,4808.28
012-2426-2892,0,0
012-2426-2893,0,0
012-2426-2894,0,0
012-2426-2895,218.33,7118.24
012-2426-2896,3797.22,2766.06
012-2426-2897,11002.26,10012.62
012-2426-2898,7047.77,6860.26
012-2426-2899,7506.03,5230.09
012-2426-2900,4627.62,5889.58
012-2426-2901,7939.72,11265.92
012-2426-2902,7410.17,9523.34
012-2426-2903,8027.85,5853.51
012-2426-2904,5650.33,7731.17
012-2426-2905,4771.18,5891.71
012-2426-2906,4953.39,3079.29
012-2426-2907,8706.89,7388.84
012-2426-2908,5644.55,4884.34
012-2426-2909,12582.4,8418.33
012-2426-2910,12278.9,11069.21
012-2426-2911,0,0
012-2426-2912,7672.57,9146.67
012-2426-2913,5950.92,8369.57
012-2426-2914,19064.84,15552.86
012-2426-2915,5702.55,4523.23
012-2426-2916,4058.65,3080.72
012-2426-2917,8187.85,12913.91
012-2426-2918,7437.79,6202.13
012-2426-2919,24886.09,19591.13
012-2426-2920,8869.72,8494.12
012-2426-2921,4299.6,6277.47
012-2426-2922,5525.35,5508.25
012-2426-2923,0,0
012-2426-2924,19939.86,27643.18
012-2426-2925,11006.07,12236.72
012-2426-2926,0,884.8
012-2426-2927,10204.18,9191.78
012-2426-2928,7037.13,7257.65
012-2426-2929,23867.18,24774.2
012-2426-2930,9686.46,8421.02
012-2426-2931,0,0
012-2426-2932,7108.74,8824.05
012-2426-2933,15435.27,9890.01
012-2426-2934,9392.08,5548.36
012-2426-2935,1630.88,3902.87
012-2426-2936,12271.23,12291.84
012-2426-2937,12274.35,20317.34
012-2426-2938,0,0
012-2426-2939,7837.78,8608.96
012-2426-2940,0,0
012-2426-2941,16654.27,9253.19
012-2426-2942,19286.87,23339.89
012-2426-2943,3911.37,3432.57
012-2426-2944,0,0
012-2426-2945,8060.94,7838.12
012-2426-2946,5303.02,8305.84
012-2426-2947,25275.51,16517.08
012-2426-2948,3724.32,5046.15
012-2426-2949,7100.27,7253.72
012-2426-2950,12350.92,1187.55
012-2426-2951,9859.17,9279.62
012-2426-2952,8310.3,9891.97
012-2426-2953,5686.71,11417.33
012-2426-2954,5996.97,6417.29
012-2426-2955,1025.84,2545.57
012-2426-2956,7483.27,10536.67
012-2426-2957,7935.07,8641.8
012-2426-2958,8252.85,7154.61
012-2426-2959,6807.31,6959.21
012-2426-2960,12013.2,9822.54
012-2426-2961,7193.85,9957.74
012-2426-2962,10776.58,9568.83
012-2426-2963,9186.78,6067.77
012-2426-2964,6670.8,10454.69
012-2426-2965,1027.5,1459.41
012-2426-2966,4348.34,7150.37
012-2426-2967,4507.13,4657.67
012-2426-2968,7629.82,8868.67
012-2426-2969,1873.52,4338.21
012-2426-2970,7270.98,11791.35
012-2426-2971,7796.46,5590.79
012-2426-2972,4707.67,5644.65
012-2426-2973,9753.4,7345.12
012-2426-2974,17653.97,15586.22
012-2426-2975,11982.91,8131.19
012-2426-2976,8516.6,9447.05
012-2426-2977,1993.02,20090.42
012-2426-2978,8797.44,8545.67
012-2426-2979,631.88,6382.3
012-2426-2980,8098.09,10681.03
012-2426-2981,7512.34,7580.3
012-2426-2982,7000.68,16617.46
012-2426-2983,9099.87,8662.83
012-2426-2984,5921.59,7181.24
012-2426-2985,10513.37,12688.06
012-2426-2986,4427.29,10214.84
012-2426-2987,6552.89,1850.28
012-2426-2988,12848.31,11886.6
012-2426-2989,1507.39,2863.9
012-2426-2990,6759.46,7477.15
012-2426-2991,3091.74,0
012-2426-2992,6145.11,6956.07
012-2426-2993,20906.87,24849.85
012-2426-2994,3899.77,8139.19
012-2426-2995,29872.68,29003.87
012-2426-2996,2438.75,4615.01
012-2426-2997,5341.72,5887.53
012-2426-2998,20747.74,23093.92
012-2426-2999,8822.91,14523.17
012-2426-3000,7410.74,8142.5
012-2426-3001,3330.71,4106.79
012-2426-3002,12975.73,16930.15
012-2426-3003,4117.73,4181.5
012-2426-3004,8272.82,7197.41
012-2426-3005,7965.37,4251.01
012-2426-3006,10783.53,8498.29
012-2426-3007,6575.02,6062.09
012-2426-3008,437.38,1622.7
012-2426-3009,1320.25,8808.43
012-2426-3010,1029.75,1328.99
012-2426-3011,13114.45,19281.42
012-2426-3012,11177.56,6684.53
012-2426-3013,10408.96,11046.91
012-2426-3014,0,0
012-2426-3015,8079.17,17823.85
012-2426-3016,7548.51,5394.63
012-2426-3017,4994.36,4510.49
012-2426-3018,6240.5,8297.28
012-2426-3019,13829.45,19643.94
012-2426-3020,10015.23,8959.25
012-2426-3021,1511.99,6372.15
012-2426-3022,9066.99,17292.12
012-2426-3023,5185.16,5160.52
012-2426-3024,14365.8,12034.08
012-2426-3025,20519.81,27643.09
012-2426-3026,19451.3,26834.5
012-2426-3027,15553.62,16062.3
012-2426-3028,2270.56,1616.77
012-2426-3029,7457.49,13502.92
012-2426-3030,827.96,6192.13
012-2426-3031,7546.78,7437.53
012-2426-3032,7499.11,2378.69
012-2426-3033,655.91,2889.32
012-2426-3034,15575.72,11056.08
012-2426-3035,3428.91,5546.34
012-2426-3036,395.05,1485.17
012-2426-3037,6076.11,13041.68
012-2426-3038,7072.85,6134.11
012-2426-3039,17869.18,15851.4
012-2426-3040,5145.21,7768.35
012-2426-3041,4075.31,2504.19
012-2426-3042,0,0
012-2426-3043,4442.83,0
012-2426-3044,5509.03,7018.52
012-2426-3045,13351.54,7568.96
012-2426-3046,1778.47,2413.79
012-2426-3047,7985.44,9082.97
012-2426-3048,0,354.27
012-2426-3049,6436.28,6724.23
012-2426-3050,4833,8150.02
012-2426-3051,10150.01,14322.2
012-2426-3052,18449.34,26110.97
012-2426-3053,8613.81,11092.01
012-2426-3054,0,0
012-2426-3055,0,47481.57
012-2426-3056,0,0
012-2426-3057,0,0
012-2426-3058,5282.87,5921.62
012-2426-3059,0,0
012-2426-3060,6065.09,7842.72
012-2426-3061,70.93,285.81
012-2426-3062,5670.7,6040.05
012-2426-3063,9651.87,5589.79
012-2426-3064,6423.74,4761.58
012-2426-3065,2484.4,4342.76
012-2426-3066,0,253.99
012-2426-3067,1548.81,7091.71
012-2426-3068,6592.43,7565.1
012-2426-3069,75.89,228.49
012-2426-3070,25499.59,6137.35
012-2426-3071,6813.93,6744.51
012-2426-3072,15929.24,23122.26
012-2426-3073,3189.95,4868.75
012-2426-3074,370.97,4313.68
012-2426-3075,2117.11,4332.3
012-2426-3076,2739.15,6735.7
012-2426-3077,6765.25,4862.57
012-2426-3078,9043.28,10542.62
012-2426-3079,13307.92,11279.99
012-2426-3080,1640.97,2519.85
012-2426-3081,6133.27,7906.08
012-2426-3082,5634.15,5347.64
012-2426-3083,1742.84,2818.03
012-2426-3084,1756.41,3855.06
012-2426-3085,9336.97,9715.03
012-2426-3086,74.74,8077.92
012-2426-3087,8733.42,7980.17
012-2426-3088,7000.84,9423.07
012-2426-3089,9985.13,6555.72
012-2426-3090,4769.21,4345.96
012-2426-3091,2845.66,6237.57
012-2426-3092,8114.65,9223.14
012-2426-3093,5233.43,6431.12
012-2426-3094,7379.14,6102.32
012-2426-3095,6004.76,5277.18
012-2426-3096,520.28,878.28
012-2426-3097,2728.48,3362.13
012-2426-3098,1850.03,1408.25
012-2426-3099,6951.72,5412.26
012-2426-3100,0,0.16
012-2426-3101,8561.27,14616.75
012-2426-3102,9398.1,7157.68
012-2426-3103,5617,6135.85
012-2426-3104,5192.36,6496.54
012-2426-3105,7212.22,10389.86
012-2426-3106,5524.72,5586.63
012-2426-3107,9552.47,10545.61
012-2426-3108,5611.11,6099.73
012-2426-3109,6432.67,10116.02
012-2426-3110,5727.05,10159.39
012-2426-3111,6698.7,7974.28
012-2426-3112,9527.59,8775.98
012-2426-3113,5569.97,7477.64
012-2426-3114,6990.34,7269.77
012-2426-3115,7520.25,6821.76
012-2426-3116,13229.31,13201.14
012-2426-3117,10461.43,9277.34
012-2426-3118,5315.29,1138.74
012-2426-3119,15369.48,4908.83
012-2426-3120,10875.79,10291.42
012-2426-3121,9182.8,9702.15
012-2426-3122,7289.29,7955.8
012-2426-3123,11013.15,9753.44
012-2426-3124,11869.37,9310.01
012-2426-3125,9953.33,12862.16
012-2426-3126,1309.81,2220.84
012-2426-3127,3474.23,3896.54
012-2426-3128,8269.13,7415.8
012-2426-3129,7957.8,7916.36
012-2426-3130,0,0
012-2426-3131,7805.11,16045.31
012-2426-3132,8237.72,9169.15
012-2426-3133,9024.66,9948.56
012-2426-3134,0,0
012-2426-3135,0,0
012-2426-3136,12381.81,10896.32
012-2426-3137,6542.75,8916.79
012-2426-3138,9286.21,8544.33
012-2426-3139,5005.96,3245.79
012-2426-3140,0,0
012-2426-3141,8410.13,16452.1
012-2426-3142,10370.05,6990.68
012-2426-3143,6293.82,8418.67
012-2426-3144,0,0
012-2426-3145,0,0
012-2426-3146,11807.07,10816.56
012-2426-3147,4839.7,13797.54
012-2426-3148,6172.63,9279.51
012-2426-3149,1252.14,962.85
012-2426-3150,0,0
012-2426-3151,4510.19,7444.27
012-2426-3152,9332,8149.31
012-2426-3153,6662.6,8408.21
012-2426-3154,5471.73,6738.76
012-2426-3155,8107.43,0
012-2426-3156,20586.24,17798.04
012-2426-3157,9524.05,9617.11
012-2426-3158,6524.29,4895.08
012-2426-3159,7409.14,3214.11
012-2426-3160,15856.49,20798.33
012-2426-3161,18785.46,27845.66
012-2426-3162,5584.98,3055.72
012-2426-3163,2104.49,7866.06
012-2426-3164,9954.35,16385.22
012-2426-3165,3639.66,4617.46
012-2426-3166,5609.27,7593.54
012-2426-3167,6330.42,8898.22
012-2426-3168,10921.03,16878.75
012-2426-3169,11178.79,14551.9
012-2426-3170,18831.6,14419.13
012-2426-3171,15230.06,20822.7
012-2426-3172,7630.02,7710.61
012-2426-3173,5940.5,3704.63
012-2426-3174,4118.79,5324.6
012-2426-3175,15107.64,14136.16
012-2426-3176,3201.74,6742.49
012-2426-3177,0,0
012-2426-3178,5160.19,5993.78
012-2426-3179,6692.8,7435.65
012-2426-3180,0,0
012-2426-3181,2130.57,2087.54
012-2426-3182,4091.21,1210.35
012-2426-3183,9398.75,4911.84
012-2426-3184,15634.33,14139.49
012-2426-3185,24515.09,17960.73
012-2426-3186,8481.41,7130.42
012-2426-3187,15044.35,19831.75
012-2426-3188,10360.88,88.84
012-2426-3189,2092.22,1343.61
012-2426-3190,896.43,1179.07
012-2426-3191,0,0
012-2426-3192,8408.07,8054.11
012-2426-3193,3812.63,6748.34
012-2426-3194,12688.99,19632.25
012-2426-3195,6838.86,6855.16
012-2426-3196,7738.12,6548.37
012-2426-3197,6489.02,5769.31
012-2426-3198,7143.81,10066.98
012-2426-3199,17836.56,24759.51
012-2426-3200,1757.55,1939.48
012-2426-3201,0,1083.01
012-2426-3202,1772.91,2035.9
012-2426-3203,6568.26,5976.57
012-2426-3204,0,0
012-2426-3205,5334.48,6805.36
012-2426-3206,4054.18,5863.56
012-2426-3207,0,0
012-2426-3208,37.93,1195.33
012-2426-3209,20406.02,16432.49
012-2426-3210,9326.2,11077.05
012-2426-3211,9250.07,12437.68
012-2426-3212,6171.88,5110.46
012-2426-3213,17314.87,14568.42
012-2426-3214,3233.36,5398.29
012-2426-3215,16549.19,12888.91
012-2426-3216,3470.84,5617.11
012-2426-3217,6165.33,5339.82
012-2426-3218,9313.14,7818.67
012-2426-3219,7675.51,9016.25
012-2426-3220,0,0
012-2426-3221,13933.49,6731.97
012-2426-3222,18631.54,34697.29
012-2426-3223,5188.09,5013.39
012-2426-3224,107,609.23
012-2426-3225,1934.06,2395.38
012-2426-3226,2065.83,4778.48
012-2426-3227,6120.4,8442.32
012-2426-3228,3422.8,7585.7
012-2426-3229,9845.74,7277.63
012-2426-3230,0,0
012-2426-3231,23798.21,19050.26
012-2426-3232,296.63,3351.09
012-2426-3233,17219.93,20598.34
012-2426-3234,11404.37,14606.2
012-2426-3235,17133.4,11263.02
012-2426-3236,13004.56,9845.27
012-2426-3237,25392,30832.8
012-2426-3238,20845.58,13673.07
012-2426-3239,3924.95,5156.8
012-2426-3240,0,980.25
012-2426-3241,4200.41,3274.19
012-2426-3242,11184.99,10088.57
012-2426-3243,7827.06,6997.93
012-2426-3244,947.18,387.77
012-2426-3245,5599.44,8109.43
012-2426-3246,1002.6,3235.7
012-2426-3247,3.08,35.43
012-2426-3248,11832.22,10559.86
012-2426-3249,1.66,799.71
012-2426-3250,0,0
012-2426-3251,4990.65,3302.42
012-2426-3252,6380.99,11430.94
012-2426-3253,14150.87,11204.07
012-2426-3254,14927.63,14377.91
012-2426-3255,1372.28,0
012-2426-3256,2294.29,3319.19
012-2426-3257,20651.47,23151.86
012-2426-3258,8419.69,8116.25
012-2426-3259,4167.26,1739.27
012-2426-3260,21744.12,9849.43
012-2426-3261,13347.42,13309.37
012-2426-3262,1686.25,1944.63
012-2426-3263,21334.56,22383.38
012-2426-3264,2322.94,3023.47
012-2426-3265,12211.12,11558.74
012-2426-3266,3348.73,6578.48
012-2426-3267,5952.19,9106.87
012-2426-3268,586.33,5812.21
012-2426-3269,11836.26,11067.07
012-2426-3270,0,0
012-2426-3271,3550.52,6529.11
012-2426-3272,5267.65,4209.91
012-2426-3273,1508.58,3406.14
012-2426-3274,4536.18,4910.46
012-2426-3275,0,0
012-2426-3276,18194,23981.49
012-2426-3277,6849.24,4730.41
012-2426-3278,3835.61,9441.05
012-2426-3279,3926.62,4325.51
012-2426-3280,7418.19,7472.48
012-2426-3281,0,1002.14
012-2426-3282,9241.71,7706
012-2426-3283,2586.53,4183.99
012-2426-3284,1220.13,467.7
012-2426-3285,13720.02,11284.03
012-2426-3286,5548.14,8269.44
012-2426-3287,3655.02,4385.96
012-2426-3288,3415.22,6605.81
012-2426-3289,15063.79,8016.86
012-2426-3290,0,0
012-2426-3291,4852.8,6930.36
012-2426-3292,6701.8,6200.43
012-2426-3293,6696.5,4093.72
012-2426-3294,6015.38,18538.7
012-2426-3295,0,0
012-2426-3296,466.89,1008.8
012-2426-3297,5754.74,7516.93
012-2426-3298,2015.9,2482.36
012-2426-3299,10828.35,10198.39
012-2426-3300,3373.37,6787.68
012-2426-3301,8371.32,4879.06
012-2426-3302,13773.99,16466.65
012-2426-3303,6881.35,6708.94
012-2426-3304,6840.5,8053.56
012-2426-3305,10396.41,24546.05
012-2426-3306,5657.38,3035.2
012-2426-3307,4705.73,6532.08
012-2426-3308,0,0
012-2426-3309,8133.74,8161.34
012-2426-3310,5552.02,3864.57
012-2426-3311,5954.29,5500.02
012-2426-3312,2444.12,7331.17
012-2426-3313,2830.64,7968.94
012-2426-3314,4958.25,5111.62
012-2426-3315,10306.55,10356.66
012-2426-3316,10368.69,3632.53
012-2426-3317,23628.39,16835.46
012-2426-3318,14660.28,14225.65
012-2426-3319,8295.99,8449.27
012-2426-3320,978.1,9343.38
012-2426-3321,7413.17,6887.86
012-2426-3322,8697.06,10511.21
012-2426-3323,3681.76,1768.59
012-2426-3324,0,0
012-2426-3325,7325.06,8957.16
012-2426-3326,5044.54,5432.3
012-2426-3327,8625.84,10404.59
012-2426-3328,13535.75,14943.25
012-2426-3329,11940.94,6402.16
012-2426-3330,12699.77,13491.64
012-2426-3331,5692.31,1324.31
012-2426-3332,0,0
012-2426-3333,5809.04,2124.04
012-2426-3334,15307,21103.05
012-2426-3335,0,0
012-2426-3336,980.76,607.32
012-2426-3337,4376.07,16192.74
012-2426-3338,8159.99,9788.93
012-2426-3339,5500.77,7432.08
012-2426-3340,649.17,1566.95
012-2426-3341,17310.93,23432.58
012-2426-3342,0,0
012-2426-3343,0,36.83
012-2426-3344,9145.85,11606.48
012-2426-3345,3406.2,9384.43
012-2426-3346,11332.86,7628.94
012-2426-3347,4995.95,4522.78
012-2426-3348,177.21,9353.19
012-2426-3349,6245.68,7325.28
012-2426-3350,7758.16,9246.01
012-2426-3351,12082.96,15976.98
012-2426-3352,6135.2,8815.92
012-2426-3353,6108.46,5277.84
012-2426-3354,4047.54,8135.19
012-2426-3355,22414.6,18853.14
012-2426-3356,17348.33,13602.44
012-2426-3357,554.28,994.13
012-2426-3358,527.49,217.9
012-2426-3359,4981.95,4873.93
012-2426-3360,7341.21,6416.69
012-2426-3361,8616.12,8982.39
012-2426-3362,10214.75,6374.52
012-2426-3363,19888.31,6881.5
012-2426-3364,0,0
012-2426-3365,9308.86,9064.38
012-2426-3366,4249.19,1744.67
012-2426-3367,7403.39,8065.13
012-2426-3368,9475.01,7251.03
012-2426-3369,8647.2,6598.32
012-2426-3370,5742.72,8242.26
012-2426-3371,0.08,58.77
012-2426-3372,7300.42,9303.55
012-2426-3373,0,0
012-2426-3374,6183.81,5552.17
012-2426-3375,5442.41,7607.08
012-2426-3376,5808.44,5923.62
012-2426-3377,1870.13,2860.91
012-2426-3378,4697.38,5562.25
012-2426-3379,7945.15,8293.56
012-2426-3380,8641.13,11991.23
012-2426-3381,0,0
012-2426-3382,38.39,267.49
012-2426-3383,3473.69,5476.57
012-2426-3384,6960.85,6498.1
012-2426-3385,4003.09,3758.95
012-2426-3386,1319.02,1810.06
012-2426-3387,7280.56,2112.26
012-2426-3388,9112.44,9225.91
012-2426-3389,26415.42,10493.13
012-2426-3390,1081.56,3793.86
012-2426-3391,1469.73,3620.45
012-2426-3392,2422.6,2205.46
012-2426-3393,5185.6,10807.54
012-2426-3394,1042.24,1448.55
012-2426-3395,9358.64,14294.89
012-2426-3396,7204.47,4236.19
012-2426-3397,6622.48,9064.58
012-2426-3398,11854.29,15032.32
012-2426-3399,5467.39,5577.92
012-2426-3400,5143.17,3245.86
012-2426-3401,3717.75,1343.34
012-2426-3402,1046.01,4753.44
012-2426-3403,6881.96,5458.99
012-2426-3404,6156.25,7982.75
012-2426-3405,6143.07,7800.12
012-2426-3406,13842.78,17238.41
012-2426-3407,13058.72,17816.81
012-2426-3408,1878.3,5191.73
012-2426-3409,8846.63,17773.62
012-2426-3410,19540.26,14362.34
012-2426-3411,13416.53,17359.59
012-2426-3412,27114.44,17633.93
012-2426-3413,9580.38,17306.62
012-2426-3414,14120.2,20908.98
012-2426-3415,16532.97,17050.03
012-2426-3416,22055.71,27623.4
012-2426-3417,3179.25,4779.35
012-2426-3418,10054.55,3937.51
012-2426-3419,7756.1,14720.48
012-2426-3420,8448.75,8651.98
012-2426-3421,19433.16,19357.74
012-2426-3422,8008.26,8454.4
012-2426-3423,3061.43,0
012-2426-3424,2007.97,1391.15
012-2426-3425,7368.1,9364.66
012-2426-3426,30.11,0
012-2426-3427,4244.46,6807.13
012-2426-3428,5745.6,4595.12
012-2426-3429,131.65,400.1
012-2426-3430,4381.28,5182.1
012-2426-3431,8183.63,4721.31
012-2426-3432,6628.01,7357.96
012-2426-3433,8564.08,9541.99
012-2426-3434,6278.45,4818.37
012-2426-3435,21947.65,20962.69
012-2426-3436,4387.04,3818.48
012-2426-3437,12984.66,8009.9
012-2426-3438,6935.43,4970.05
012-2426-3439,2884.14,4581.75
012-2426-3440,3771.34,3374.94
012-2426-3441,4209.45,7999.42
012-2426-3442,3138.8,8803.41
012-2426-3443,46.17,9872.28
012-2426-3444,5070.46,4993.93
012-2426-3445,3579.41,1189.49
012-2426-3446,7878.41,9170.92
012-2426-3447,8238.39,3963.42
012-2426-3448,6078.8,6206.49
012-2426-3449,5977.21,7557.95
012-2426-3450,2356.69,8513.54
012-2426-3451,9217.54,7523.53
012-2426-3452,6289.96,7562.58
012-2426-3453,1236.7,6261.01
012-2426-3454,414.33,1981.82
012-2426-3455,12425.74,7192.1
012-2426-3456,12941.53,22645.47
012-2426-3457,4593.83,7103.45
012-2426-3458,23622.66,14519.71
012-2426-3459,11381.7,11941.94
012-2426-3460,606.19,676.77
012-2426-3461,22961.28,17069.16
012-2426-3462,13978.24,25862.8
012-2426-3463,15876.51,14119.54
012-2426-3464,10093.51,7496.57
012-2426-3465,2111.07,2632.43
012-2426-3466,1142.26,5031.44
012-2426-3467,7625.66,7119.26
012-2426-3468,5086.66,5738.26
012-2426-3469,2892.3,3359.5
012-2426-3470,2765.38,2303.75
012-2426-3471,2313.77,1241.57
012-2426-3472,7655.47,6924.01
012-2426-3473,9059.76,13996.21
012-2426-3474,6033.34,7013.64
012-2426-3475,7132.97,4654.97
012-2426-3476,5447.96,15770.18
012-2426-3477,10867.85,18272.1
012-2426-3478,15399.58,15419.99
012-2426-3479,11072.24,6887.79
012-2426-3480,12621.35,7640.35
012-2426-3481,0,0
012-2426-3482,4470.48,2899.65
012-2426-3483,4812.45,2784.26
012-2426-3484,2887.1,3490.31
012-2426-3485,8174.26,5708.5
012-2426-3486,2961.17,987.44
012-2426-3487,5807.41,6019.81
012-2426-3488,9872.59,12353.03
012-2426-3489,9266.25,6590.36
012-2426-3490,6764.79,6929.97
012-2426-3491,9296.6,9396.04
012-2426-3492,5739.84,6012.27
012-2426-3493,14602.28,4497.9
012-2426-3494,2701.57,53.86
012-2426-3495,9869.91,7885.76
012-2426-3496,4909.07,7382.46
012-2426-3497,10640.71,9076.62
012-2426-3498,10575.91,9211.26
012-2426-3499,9522.06,11795.12
012-2426-3500,25648.81,20635.96
012-2426-3501,12650.24,11237.61
012-2426-3502,14969,8569.59
012-2426-3503,18930.35,17779.87
012-2426-3504,16393.54,22163.23
012-2426-3505,6867.64,8220.25
012-2426-3506,13196.8,6782.5
012-2426-3507,9428.34,4077.57
012-2426-3508,2367.82,3911.72
012-2426-3509,4350.37,2161.71
012-2426-3510,9679.66,10729.38
012-2426-3511,5935.9,5273.96
012-2426-3512,5469.52,4930.81
012-2426-3513,11363.83,10370.84
012-2426-3514,5142.55,10347.5
012-2426-3515,7988.45,6298.23
012-2426-3516,11095.93,5419.03
012-2426-3517,10867.96,8741.36
012-2426-3518,0,0
012-2426-3519,9222.42,15060.96
012-2426-3520,15451.63,24633.78
012-2426-3521,7291.17,8508.51
012-2426-3522,9873.62,7534.44
012-2426-3523,14434.38,12387.86
012-2426-3524,26437.54,22702.65
012-2426-3525,1299.42,17.34
012-2426-3526,5282.41,11219.79
012-2426-3527,19312.8,17387.84
012-2426-3528,14108.68,19378.49
012-2426-3529,9966.81,8726.12
012-2426-3530,15893.98,8568.2
012-2426-3531,1271.11,799.49
012-2426-3532,4552.15,6109.51
012-2426-3533,12992.71,17565.79
012-2426-3534,12751.82,17320.55
012-2426-3535,13559.24,17093.27
012-2426-3536,21458.51,34502.85
012-2426-3537,6346.52,8580.37
012-2426-3538,25723.74,21015.14
012-2426-3539,1033.7,3417.31
012-2426-3540,999.46,4810.51
012-2426-3541,6703.79,6740.99
012-2426-3542,3462.64,4697.85
012-2426-3543,5896.73,7633.71
012-2426-3544,983.93,3270.4
012-2426-3545,76.83,1661.92
012-2426-3546,9625.01,18738.96
012-2426-3547,17772.49,18097.44
012-2426-3548,12420.9,10251.74
012-2426-3549,8084.71,12705.46
012-2426-3550,7585.38,8486.22
012-2426-3551,2323.96,2909
012-2426-3552,3500.85,3902.25
012-2426-3553,20402.15,17090.87
012-2426-3554,1743.68,7011.74
012-2426-3555,7102.79,7189.01
012-2426-3556,34.73,2624.64
012-2426-3557,14765.39,21901.32
012-2426-3558,6799.46,5069.72
012-2426-3559,10595.58,8928.05
012-2426-3560,6414.02,8568.77
012-2426-3561,15386.42,17796.66
012-2426-3562,487.97,1752.53
