phone,usage_this_month,usage_last_month
012-2426-2802,9345.28,8544.93
012-2426-2803,5434.76,4744.14
012-2426-2804,4113.27,6283.38
012-2426-2805,5313,13249.57
012-2426-2806,11869.28,12854.9
012-2426-2807,0,2386.2
012-2426-2808,4765.18,8266.18
012-2426-2809,0,2421.28
012-2426-2810,7823.31,13470.36
012-2426-2811,5987.96,6545.97
012-2426-2812,8360.56,7364.05
012-2426-2813,7250.75,18164.05
012-2426-2814,5712.39,7361.28
012-2426-2815,5073.51,7933.13
012-2426-2816,7220.24,10043.28
012-2426-2817,5872.38,3595.27
012-2426-2818,9712.34,13058.53
012-2426-2819,10638.66,12113.39
012-2426-2820,8054.17,8742.09
012-2426-2821,6519.43,8332.17
012-2426-2822,9952.6,12319.04
012-2426-2823,4157.04,5790.96
012-2426-2824,4758.81,4706.21
012-2426-2825,9288.69,11006.99
012-2426-2826,5729.81,11334.86
012-2426-2827,12330.84,12327.03
012-2426-2828,0,0
012-2426-2829,10608.38,8301.24
012-2426-2830,12535.76,10358.53
012-2426-2831,8163.02,9458
012-2426-2832,7610.4,13335.18
012-2426-2833,5583.83,10293.41
012-2426-2834,14170.17,12386.3
012-2426-2835,16617,15730.48
012-2426-2836,15454.8,12670.56
012-2426-2837,10691.12,12951.1
012-2426-2838,0,0
012-2426-2839,1544.06,7636.42
012-2426-2840,5364.52,5970.17
012-2426-2841,3581.02,5918.33
012-2426-2842,5683.27,8194.1
012-2426-2843,9305.42,8200.36
012-2426-2844,0,2048.43
012-2426-2845,0,8176.28
012-2426-2846,11436.32,11815.58
012-2426-2847,5380.52,12853.2
012-2426-2848,9527.9,10481.25
012-2426-2849,4599.18,12320.2
012-2426-2850,6832.31,12719.39
012-2426-2851,3878.12,8595.33
012-2426-2852,3086.27,10140.09
012-2426-2853,5323.82,9539.39
012-2426-2854,9845.96,13208.75
012-2426-2855,8395.49,6849.04
012-2426-2856,2663.25,7964.77
012-2426-2857,6414.39,10886.32
012-2426-2858,8559.91,21006.96
012-2426-2859,9189.03,4498.6
012-2426-2860,3830.27,2607.81
012-2426-2861,0,546.1
012-2426-2862,0,4791.82
012-2426-2863,0,9899.27
012-2426-2864,6800.94,2488.24
012-2426-2865,3375.08,6811.66
012-2426-2866,0,8112.82
012-2426-2867,0,3240.4
012-2426-2868,0,0
012-2426-2869,5437.34,7419.76
012-2426-2870,0,10991.17
012-2426-2871,0,5809.79
012-2426-2872,10898.69,11337.44
012-2426-2873,0,0
012-2426-2874,5983.42,7860
012-2426-2875,0,3595.71
012-2426-2876,7574.26,11965.97
012-2426-2877,0,6535.92
012-2426-2878,0,9101.08
012-2426-2879,7336.96,22701.68
012-2426-2880,4673.64,12826.9
012-2426-2881,4898.03,8447.82
012-2426-2882,0,2133.44
012-2426-2883,0,2701.78
012-2426-2884,0,8414.79
012-2426-2885,4053.39,9649.77
012-2426-2886,17155.86,12874.26
012-2426-2887,0,9613.29
012-2426-2888,669.5,13181.19
012-2426-2889,0,8869.53
012-2426-2890,0,0
012-2426-2891,4808.28,5035.59
012-2426-2892,0,7221.35
012-2426-2893,0,10585.03
012-2426-2894,0,10891.52
012-2426-2895,7118.24,9946.62
012-2426-2896,2766.06,7118.76
012-2426-2897,10012.62,14047.95
012-2426-2898,6860.26,5984.18
012-2426-2899,5230.09,4956.79
012-2426-2900,5889.58,6157.81
012-2426-2901,11265.92,10533.09
012-2426-2902,9523.34,10494.4
012-2426-2903,5853.51,8431.24
012-2426-2904,7731.17,3924.37
012-2426-2905,5891.71,6855.26
012-2426-2906,3079.29,14344.22
012-2426-2907,7388.84,8874
012-2426-2908,4884.34,8956.74
012-2426-2909,8418.33,15674.43
012-2426-2910,11069.21,8634.92
012-2426-2911,0,0
012-2426-2912,9146.67,13082.18
012-2426-2913,8369.57,10105.33
012-2426-2914,15552.86,8985.02
012-2426-2915,4523.23,5440.5
012-2426-2916,3080.72,9917.17
012-2426-2917,12913.91,3060.08
012-2426-2918,6202.13,14333.79
012-2426-2919,19591.13,24798.46
012-2426-2920,8494.12,10042.71
012-2426-2921,6277.47,7244.71
012-2426-2922,5508.25,2689.01
012-2426-2923,0,0
012-2426-2924,27643.18,27048.14
012-2426-2925,12236.72,8963.79
012-2426-2926,884.8,37.18
012-2426-2927,9191.78,10498.03
012-2426-2928,7257.65,10131.29
012-2426-2929,24774.2,15882.84
012-2426-2930,8421.02,11918.99
012-2426-2931,0,0
012-2426-2932,8824.05,9354.46
012-2426-2933,9890.01,12016.98
012-2426-2934,5548.36,8202.69
012-2426-2935,3902.87,9853.94
012-2426-2936,12291.84,13740.24
012-2426-2937,20317.34,18692.06
012-2426-2938,0,0
012-2426-2939,8608.96,4698.8
012-2426-2940,0,0
012-2426-2941,9253.19,11289.25
012-2426-2942,23339.89,26362.52
012-2426-2943,3432.57,5205.63
012-2426-2944,0,0
012-2426-2945,7838.12,11585.36
012-2426-2946,8305.84,11036.27
012-2426-2947,16517.08,12525.55
012-2426-2948,5046.15,2995.83
012-2426-2949,7253.72,8128.17
012-2426-2950,1187.55,3566.34
012-2426-2951,9279.62,5423.18
012-2426-2952,9891.97,11299.91
012-2426-2953,11417.33,8648.17
012-2426-2954,6417.29,13871.93
012-2426-2955,2545.57,7078.96
012-2426-2956,10536.67,12307.81
012-2426-2957,8641.8,11120.25
012-2426-2958,7154.61,8225.06
012-2426-2959,6959.21,5566.2
012-2426-2960,9822.54,13479.2
012-2426-2961,9957.74,10355.34
012-2426-2962,9568.83,11421.76
012-2426-2963,6067.77,11090.81
012-2426-2964,10454.69,10361.33
012-2426-2965,1459.41,6511.22
012-2426-2966,7150.37,8893.49
012-2426-2967,4657.67,7702.45
012-2426-2968,8868.67,9135.46
012-2426-2969,4338.21,7498.29
012-2426-2970,11791.35,10595.88
012-2426-2971,5590.79,11574.65
012-2426-2972,5644.65,9100.68
012-2426-2973,7345.12,10489.59
012-2426-2974,15586.22,8145.25
012-2426-2975,8131.19,11137.49
012-2426-2976,9447.05,7884.24
012-2426-2977,20090.42,6121.51
012-2426-2978,8545.67,10169.67
012-2426-2979,6382.3,9766.48
012-2426-2980,10681.03,9810.66
012-2426-2981,7580.3,11026.66
012-2426-2982,16617.46,18835.63
012-2426-2983,8662.83,17264.81
012-2426-2984,7181.24,7650.33
012-2426-2985,12688.06,9594.6
012-2426-2986,10214.84,8396.04
012-2426-2987,1850.28,54.75
012-2426-2988,11886.6,16050.21
012-2426-2989,2863.9,3166.24
012-2426-2990,7477.15,13610.67
012-2426-2991,0,0
012-2426-2992,6956.07,7765.41
012-2426-2993,24849.85,15065
012-2426-2994,8139.19,8579.85
012-2426-2995,29003.87,10993.32
012-2426-2996,4615.01,7629.51
012-2426-2997,5887.53,14818.37
012-2426-2998,23093.92,20482.02
012-2426-2999,14523.17,14498.37
012-2426-3000,8142.5,8202.58
012-2426-3001,4106.79,41.85
012-2426-3002,16930.15,29709.89
012-2426-3003,4181.5,5882.5
012-2426-3004,7197.41,11307
012-2426-3005,4251.01,4418.6
012-2426-3006,8498.29,9473.32
012-2426-3007,6062.09,4376.34
012-2426-3008,1622.7,4341.38
012-2426-3009,8808.43,2542.34
012-2426-3010,1328.99,9507.13
012-2426-3011,19281.42,20086.71
012-2426-3012,6684.53,826.52
012-2426-3013,11046.91,12024.29
012-2426-3014,0,0
012-2426-3015,17823.85,7584.24
012-2426-3016,5394.63,6526.56
012-2426-3017,4510.49,7179.51
012-2426-3018,8297.28,8262.01
012-2426-3019,19643.94,12405.31
012-2426-3020,8959.25,12789.32
012-2426-3021,6372.15,7869.35
012-2426-3022,17292.12,10693.54
012-2426-3023,5160.52,8562.24
012-2426-3024,12034.08,5308.87
012-2426-3025,27643.09,26651.37
012-2426-3026,26834.5,9470.18
012-2426-3027,16062.3,16631.93
012-2426-3028,1616.77,2336.9
012-2426-3029,13502.92,23110.17
012-2426-3030,6192.13,5667.68
012-2426-3031,7437.53,4447.47
012-2426-3032,2378.69,37.96
012-2426-3033,2889.32,295.12
012-2426-3034,11056.08,26225.86
012-2426-3035,5546.34,8563.11
012-2426-3036,1485.17,4816.81
012-2426-3037,13041.68,15767.61
012-2426-3038,6134.11,5054.22
012-2426-3039,15851.4,4601.6
012-2426-3040,7768.35,11341.95
012-2426-3041,2504.19,3613.24
012-2426-3042,0,124.88
012-2426-3043,0,0
012-2426-3044,7018.52,9445.46
012-2426-3045,7568.96,9215.88
012-2426-3046,2413.79,7492.49
012-2426-3047,9082.97,7463.89
012-2426-3048,354.27,8111.97
012-2426-3049,6724.23,10374.95
012-2426-3050,8150.02,14159.12
012-2426-3051,14322.2,287.86
012-2426-3052,26110.97,16172.55
012-2426-3053,11092.01,13183.39
012-2426-3054,0,0
012-2426-3055,47481.57,0
012-2426-3056,0,0
012-2426-3057,0,0
012-2426-3058,5921.62,158.33
012-2426-3059,0,0
012-2426-3060,7842.72,10687.8
012-2426-3061,285.81,251.39
012-2426-3062,6040.05,4350.98
012-2426-3063,5589.79,13597.47
012-2426-3064,4761.58,11804.62
012-2426-3065,4342.76,9606.96
012-2426-3066,253.99,2156.48
012-2426-3067,7091.71,22432.18
012-2426-3068,7565.1,230.02
012-2426-3069,228.49,2339.65
012-2426-3070,6137.35,9659.5
012-2426-3071,6744.51,6309.43
012-2426-3072,23122.26,8933.65
012-2426-3073,4868.75,4009.21
012-2426-3074,4313.68,2816.16
012-2426-3075,4332.3,8492.1
012-2426-3076,6735.7,6833.24
012-2426-3077,4862.57,7178.36
012-2426-3078,10542.62,8746.26
012-2426-3079,11279.99,16649.29
012-2426-3080,2519.85,2760.09
012-2426-3081,7906.08,11979.17
012-2426-3082,5347.64,8571.56
012-2426-3083,2818.03,2776.87
012-2426-3084,3855.06,2918.54
012-2426-3085,9715.03,10209.73
012-2426-3086,8077.92,6968.19
012-2426-3087,7980.17,5165.11
012-2426-3088,9423.07,12144.89
012-2426-3089,6555.72,8249.37
012-2426-3090,4345.96,9485.61
012-2426-3091,6237.57,4991.09
012-2426-3092,9223.14,12958.73
012-2426-3093,6431.12,15053.14
012-2426-3094,6102.32,7364.39
012-2426-3095,5277.18,4879.68
012-2426-3096,878.28,6489.8
012-2426-3097,3362.13,4793.94
012-2426-3098,1408.25,4314.05
012-2426-3099,5412.26,5072.11
012-2426-3100,0.16,6494.08
012-2426-3101,14616.75,12483.65
012-2426-3102,7157.68,10203.85
012-2426-3103,6135.85,6248.37
012-2426-3104,6496.54,6616.19
012-2426-3105,10389.86,8140.28
012-2426-3106,5586.63,5303.3
012-2426-3107,10545.61,12401.91
012-2426-3108,6099.73,10016.82
012-2426-3109,10116.02,11072.97
012-2426-3110,10159.39,11524.16
012-2426-3111,7974.28,9445.52
012-2426-3112,8775.98,9408.01
012-2426-3113,7477.64,7907.32
012-2426-3114,7269.77,13767.21
012-2426-3115,6821.76,10394.33
012-2426-3116,13201.14,13990.41
012-2426-3117,9277.34,3901.87
012-2426-3118,1138.74,6043.85
012-2426-3119,4908.83,14972.44
012-2426-3120,10291.42,11148.55
012-2426-3121,9702.15,15693.49
012-2426-3122,7955.8,13392.11
012-2426-3123,9753.44,9286.68
012-2426-3124,9310.01,11304.82
012-2426-3125,12862.16,13135.48
012-2426-3126,2220.84,4264.16
012-2426-3127,3896.54,10790.74
012-2426-3128,7415.8,9566.84
012-2426-3129,7916.36,11283.61
012-2426-3130,0,11096.18
012-2426-3131,16045.31,9425.73
012-2426-3132,9169.15,9485.92
012-2426-3133,9948.56,11644.85
012-2426-3134,0,0
012-2426-3135,0,4463.05
012-2426-3136,10896.32,11928.86
012-2426-3137,8916.79,7638.32
012-2426-3138,8544.33,11093.42
012-2426-3139,3245.79,8308
012-2426-3140,0,11242.61
012-2426-3141,16452.1,7521.28
012-2426-3142,6990.68,8183.3
012-2426-3143,8418.67,11444.13
012-2426-3144,0,0
012-2426-3145,0,4080.65
012-2426-3146,10816.56,9240.89
012-2426-3147,13797.54,8248.72
012-2426-3148,9279.51,19207.13
012-2426-3149,962.85,106.17
012-2426-3150,0,6375.18
012-2426-3151,7444.27,8342.82
012-2426-3152,8149.31,3181.63
012-2426-3153,8408.21,9378.15
012-2426-3154,6738.76,6370.35
012-2426-3155,0,0
012-2426-3156,17798.04,8265.51
012-2426-3157,9617.11,9925.89
012-2426-3158,4895.08,3372.96
012-2426-3159,3214.11,8206.75
012-2426-3160,20798.33,12380.93
012-2426-3161,27845.66,12834.77
012-2426-3162,3055.72,7863.07
012-2426-3163,7866.06,9966.07
012-2426-3164,16385.22,6998.92
012-2426-3165,4617.46,7826.39
012-2426-3166,7593.54,8959.05
012-2426-3167,8898.22,3355.98
012-2426-3168,16878.75,11827.33
012-2426-3169,14551.9,11986.18
012-2426-3170,14419.13,19565.79
012-2426-3171,20822.7,17223.96
012-2426-3172,7710.61,12875.34
012-2426-3173,3704.63,4887.02
012-2426-3174,5324.6,5496.62
012-2426-3175,14136.16,6108.68
012-2426-3176,6742.49,6118.08
012-2426-3177,0,0
012-2426-3178,5993.78,7272.56
012-2426-3179,7435.65,6808.15
012-2426-3180,0,9161.93
012-2426-3181,2087.54,1503.7
012-2426-3182,1210.35,1538.49
012-2426-3183,4911.84,6991.38
012-2426-3184,14139.49,11034.6
012-2426-3185,17960.73,3259.2
012-2426-3186,7130.42,9384.07
012-2426-3187,19831.75,10264.53
012-2426-3188,88.84,2621.3
012-2426-3189,1343.61,8081.04
012-2426-3190,1179.07,1674.03
012-2426-3191,0,0
012-2426-3192,8054.11,9168.11
012-2426-3193,6748.34,1003.69
012-2426-3194,19632.25,18768.38
012-2426-3195,6855.16,9621.17
012-2426-3196,6548.37,9983.86
012-2426-3197,5769.31,5376.97
012-2426-3198,10066.98,10981.37
012-2426-3199,24759.51,13128.81
012-2426-3200,1939.48,4032.55
012-2426-3201,1083.01,14376.47
012-2426-3202,2035.9,1878.21
012-2426-3203,5976.57,12058.49
012-2426-3204,0,8729.51
012-2426-3205,6805.36,7463.16
012-2426-3206,5863.56,9633.83
012-2426-3207,0,0
012-2426-3208,1195.33,2323.76
012-2426-3209,16432.49,24501.47
012-2426-3210,11077.05,9631.12
012-2426-3211,12437.68,16465.04
012-2426-3212,5110.46,9729.07
012-2426-3213,14568.42,12683.17
012-2426-3214,5398.29,4533.95
012-2426-3215,12888.91,15889.65
012-2426-3216,5617.11,9262.24
012-2426-3217,5339.82,7304.64
012-2426-3218,7818.67,6148.42
012-2426-3219,9016.25,7844.6
012-2426-3220,0,4763.75
012-2426-3221,6731.97,6603.47
012-2426-3222,34697.29,10939.85
012-2426-3223,5013.39,7969.18
012-2426-3224,609.23,4809.76
012-2426-3225,2395.38,3686.96
012-2426-3226,4778.48,7661.59
012-2426-3227,8442.32,7668.21
012-2426-3228,7585.7,6651.13
012-2426-3229,7277.63,3363.2
012-2426-3230,0,0
012-2426-3231,19050.26,17997.66
012-2426-3232,3351.09,4021.73
012-2426-3233,20598.34,21387.49
012-2426-3234,14606.2,14492.25
012-2426-3235,11263.02,4288.08
012-2426-3236,9845.27,4987.24
012-2426-3237,30832.8,7519.3
012-2426-3238,13673.07,16431.56
012-2426-3239,5156.8,11386.96
012-2426-3240,980.25,603.38
012-2426-3241,3274.19,9691.61
012-2426-3242,10088.57,13089.69
012-2426-3243,6997.93,10484.62
012-2426-3244,387.77,1934.93
012-2426-3245,8109.43,5581.65
012-2426-3246,3235.7,383.26
012-2426-3247,35.43,3783.57
012-2426-3248,10559.86,11741.38
012-2426-3249,799.71,3.17
012-2426-3250,0,358.79
012-2426-3251,3302.42,2216.23
012-2426-3252,11430.94,13863.34
012-2426-3253,11204.07,18461.66
012-2426-3254,14377.91,18343.2
012-2426-3255,0,995.04
012-2426-3256,3319.19,6963.91
012-2426-3257,23151.86,12720.35
012-2426-3258,8116.25,14984.07
012-2426-3259,1739.27,3536.76
012-2426-3260,9849.43,18086.63
012-2426-3261,13309.37,587.03
012-2426-3262,1944.63,5878.36
012-2426-3263,22383.38,17532.28
012-2426-3264,3023.47,7464.39
012-2426-3265,11558.74,19456.68
012-2426-3266,6578.48,7478.27
012-2426-3267,9106.87,12483.1
012-2426-3268,5812.21,400.69
012-2426-3269,11067.07,12441.81
012-2426-3270,0,0
012-2426-3271,6529.11,10043.06
012-2426-3272,4209.91,6785.07
012-2426-3273,3406.14,4397.23
012-2426-3274,4910.46,7712.75
012-2426-3275,0,0
012-2426-3276,23981.49,15007.65
012-2426-3277,4730.41,4721.22
012-2426-3278,9441.05,8374.57
012-2426-3279,4325.51,6097.52
012-2426-3280,7472.48,8232.86
012-2426-3281,1002.14,7993.8
012-2426-3282,7706,74.44
012-2426-3283,4183.99,5657.61
012-2426-3284,467.7,4.86
012-2426-3285,11284.03,7946.37
012-2426-3286,8269.44,10261.01
012-2426-3287,4385.96,3741.89
012-2426-3288,6605.81,1587.81
012-2426-3289,8016.86,9592.56
012-2426-3290,0,6228.53
012-2426-3291,6930.36,9320.31
012-2426-3292,6200.43,12695.45
012-2426-3293,4093.72,6105.36
012-2426-3294,18538.7,6613.85
012-2426-3295,0,0
012-2426-3296,1008.8,1452.93
012-2426-3297,7516.93,8943.29
012-2426-3298,2482.36,7800.04
012-2426-3299,10198.39,10594.04
012-2426-3300,6787.68,8216.41
012-2426-3301,4879.06,9321.46
012-2426-3302,16466.65,14213.72
012-2426-3303,6708.94,8128.04
012-2426-3304,8053.56,10613.75
012-2426-3305,24546.05,18084.75
012-2426-3306,3035.2,6849.55
012-2426-3307,6532.08,8198.91
012-2426-3308,0,0
012-2426-3309,8161.34,5685.81
012-2426-3310,3864.57,6890.98
012-2426-3311,5500.02,8232.52
012-2426-3312,7331.17,8069.06
012-2426-3313,7968.94,5242.66
012-2426-3314,5111.62,9731.93
012-2426-3315,10356.66,10400.56
012-2426-3316,3632.53,2859.49
012-2426-3317,16835.46,11721.18
012-2426-3318,14225.65,16514.58
012-2426-3319,8449.27,7136.06
012-2426-3320,9343.38,15613.67
012-2426-3321,6887.86,9280.19
012-2426-3322,10511.21,10967.9
012-2426-3323,1768.59,2846.77
012-2426-3324,0,0
012-2426-3325,8957.16,11279.85
012-2426-3326,5432.3,7632.42
012-2426-3327,10404.59,11369.45
012-2426-3328,14943.25,4837.43
012-2426-3329,6402.16,7786.98
012-2426-3330,13491.64,11769.13
012-2426-3331,1324.31,4422.42
012-2426-3332,0,0
012-2426-3333,2124.04,2937.07
012-2426-3334,21103.05,8380.33
012-2426-3335,0,6720.08
012-2426-3336,607.32,817.79
012-2426-3337,16192.74,10110.66
012-2426-3338,9788.93,10147.38
012-2426-3339,7432.08,8070.06
012-2426-3340,1566.95,2272.83
012-2426-3341,23432.58,11188.54
012-2426-3342,0,0
012-2426-3343,36.83,3419.42
012-2426-3344,11606.48,12412.84
012-2426-3345,9384.43,5643.81
012-2426-3346,7628.94,6323.43
012-2426-3347,4522.78,8078.02
012-2426-3348,9353.19,2085.27
012-2426-3349,7325.28,5151.93
012-2426-3350,9246.01,7368.62
012-2426-3351,15976.98,11659.34
012-2426-3352,8815.92,10082.58
012-2426-3353,5277.84,8338.74
012-2426-3354,8135.19,8168.04
012-2426-3355,18853.14,14119.99
012-2426-3356,13602.44,10831.62
012-2426-3357,994.13,2763.66
012-2426-3358,217.9,849.36
012-2426-3359,4873.93,5891.77
012-2426-3360,6416.69,7693.5
012-2426-3361,8982.39,8337.56
012-2426-3362,6374.52,6165.01
012-2426-3363,6881.5,9477.79
012-2426-3364,0,0
012-2426-3365,9064.38,20801.4
012-2426-3366,1744.67,1280.86
012-2426-3367,8065.13,8938.03
012-2426-3368,7251.03,10864.85
012-2426-3369,6598.32,11142.91
012-2426-3370,8242.26,8161.96
012-2426-3371,58.77,627.7
012-2426-3372,9303.55,10885.13
012-2426-3373,0,0
012-2426-3374,5552.17,6319.73
012-2426-3375,7607.08,4223.62
012-2426-3376,5923.62,8416.86
012-2426-3377,2860.91,8455.59
012-2426-3378,5562.25,8777.62
012-2426-3379,8293.56,9456.51
012-2426-3380,11991.23,5465
012-2426-3381,0,0
012-2426-3382,267.49,7210.6
012-2426-3383,5476.57,5327.11
012-2426-3384,6498.1,14398.04
012-2426-3385,3758.95,4241.49
012-2426-3386,1810.06,2048.87
012-2426-3387,2112.26,342.73
012-2426-3388,9225.91,9639.71
012-2426-3389,10493.13,1301.85
012-2426-3390,3793.86,3540.45
012-2426-3391,3620.45,6028.95
012-2426-3392,2205.46,2741.43
012-2426-3393,10807.54,7668.8
012-2426-3394,1448.55,5322.03
012-2426-3395,14294.89,12826.85
012-2426-3396,4236.19,6254.45
012-2426-3397,9064.58,5026.71
012-2426-3398,15032.32,16945.23
012-2426-3399,5577.92,4454.15
012-2426-3400,3245.86,6646.62
012-2426-3401,1343.34,10504.47
012-2426-3402,4753.44,11133.57
012-2426-3403,5458.99,7660
012-2426-3404,7982.75,7910.92
012-2426-3405,7800.12,8945.71
012-2426-3406,17238.41,5726.22
012-2426-3407,17816.81,18068.01
012-2426-3408,5191.73,7064.7
012-2426-3409,17773.62,16411.3
012-2426-3410,14362.34,19009.89
012-2426-3411,17359.59,12157.47
012-2426-3412,17633.93,10208.85
012-2426-3413,17306.62,12432.71
012-2426-3414,20908.98,5390.12
012-2426-3415,17050.03,31145.09
012-2426-3416,27623.4,14633.6
012-2426-3417,4779.35,7599.13
012-2426-3418,3937.51,6457.87
012-2426-3419,14720.48,8335.44
012-2426-3420,8651.98,11947.37
012-2426-3421,19357.74,30721.43
012-2426-3422,8454.4,9567.46
012-2426-3423,0,91.14
012-2426-3424,1391.15,0
012-2426-3425,9364.66,8074.93
012-2426-3426,0,680.34
012-2426-3427,6807.13,10186.24
012-2426-3428,4595.12,4167.83
012-2426-3429,400.1,321.89
012-2426-3430,5182.1,5674.47
012-2426-3431,4721.31,7469.23
012-2426-3432,7357.96,5076.25
012-2426-3433,9541.99,12288.77
012-2426-3434,4818.37,9255.66
012-2426-3435,20962.69,7484.33
012-2426-3436,3818.48,2678.96
012-2426-3437,8009.9,11748.49
012-2426-3438,4970.05,5440.79
012-2426-3439,4581.75,5685.57
012-2426-3440,3374.94,6102.67
012-2426-3441,7999.42,4651.42
012-2426-3442,8803.41,9898.04
012-2426-3443,9872.28,5090.4
012-2426-3444,4993.93,3212.77
012-2426-3445,1189.49,1564.12
012-2426-3446,9170.92,6494.1
012-2426-3447,3963.42,7670.22
012-2426-3448,6206.49,5510.2
012-2426-3449,7557.95,7777.62
012-2426-3450,8513.54,6422.28
012-2426-3451,7523.53,4385.81
012-2426-3452,7562.58,4651.31
012-2426-3453,6261.01,3212.32
012-2426-3454,1981.82,5596.76
012-2426-3455,7192.1,2512.96
012-2426-3456,22645.47,14226.61
012-2426-3457,7103.45,6188.27
012-2426-3458,14519.71,28310.04
012-2426-3459,11941.94,18168.96
012-2426-3460,676.77,1757.59
012-2426-3461,17069.16,11150.25
012-2426-3462,25862.8,13945.65
012-2426-3463,14119.54,9960.15
012-2426-3464,7496.57,8615.73
012-2426-3465,2632.43,2410.64
012-2426-3466,5031.44,5912.29
012-2426-3467,7119.26,6843.6
012-2426-3468,5738.26,7248.51
012-2426-3469,3359.5,6107.41
012-2426-3470,2303.75,4402.52
012-2426-3471,1241.57,1458.35
012-2426-3472,6924.01,7465.28
012-2426-3473,13996.21,9229.85
012-2426-3474,7013.64,6455.7
012-2426-3475,4654.97,7203.73
012-2426-3476,15770.18,4793.49
012-2426-3477,18272.1,8506.95
012-2426-3478,15419.99,7691.67
012-2426-3479,6887.79,29.13
012-2426-3480,7640.35,7669.59
012-2426-3481,0,0
012-2426-3482,2899.65,5949.31
012-2426-3483,2784.26,2545.43
012-2426-3484,3490.31,3612.04
012-2426-3485,5708.5,8506.84
012-2426-3486,987.44,1876.67
012-2426-3487,6019.81,6288.08
012-2426-3488,12353.03,12067.16
012-2426-3489,6590.36,11004.48
012-2426-3490,6929.97,7779.6
012-2426-3491,9396.04,8134.02
012-2426-3492,6012.27,4653.94
012-2426-3493,4497.9,9311.89
012-2426-3494,53.86,4310.14
012-2426-3495,7885.76,7477.46
012-2426-3496,7382.46,7535.09
012-2426-3497,9076.62,7473.13
012-2426-3498,9211.26,13987.2
012-2426-3499,11795.12,8053.49
012-2426-3500,20635.96,25318.08
012-2426-3501,11237.61,7076.32
012-2426-3502,8569.59,19515.68
012-2426-3503,17779.87,13669.88
012-2426-3504,22163.23,7404.73
012-2426-3505,8220.25,6830.61
012-2426-3506,6782.5,1804.87
012-2426-3507,4077.57,5188.89
012-2426-3508,3911.72,9101.74
012-2426-3509,2161.71,4092.62
012-2426-3510,10729.38,11395.71
012-2426-3511,5273.96,6510.64
012-2426-3512,4930.81,5239.71
012-2426-3513,10370.84,10780.52
012-2426-3514,10347.5,16111.44
012-2426-3515,6298.23,9330.63
012-2426-3516,5419.03,11691.84
012-2426-3517,8741.36,9584.69
012-2426-3518,0,0
012-2426-3519,15060.96,16586.71
012-2426-3520,24633.78,5758.47
012-2426-3521,8508.51,9120.2
012-2426-3522,7534.44,7598.08
012-2426-3523,12387.86,8017.15
012-2426-3524,22702.65,33468.33
012-2426-3525,17.34,783.08
012-2426-3526,11219.79,254.35
012-2426-3527,17387.84,6939.51
012-2426-3528,19378.49,5451.96
012-2426-3529,8726.12,10316.91
012-2426-3530,8568.2,12746.2
012-2426-3531,799.49,3821.93
012-2426-3532,6109.51,9177.44
